"4.T.1"	"4.T.2"	"7.T.1"	"7.T.2"	"8.T.1"	"8.T.2"	"9.T.4"	"9.T.Flare"	"10.T.2"	"10.T.3"	"17.T.4"	"17.T.Flare"	"18.T.1"	"18.T.2"	"20.T.1"	"20.T.2"	"32.T.2"	"44.T.1"	"44.T.2"	"57.T.1"	"57.T.2"	"63.T.1"	"63.T.2"	"64.T.1"	"64.T.2"	"68.T.2"	"68.T.Flare"	"69.T.2"	"69.T.Flare"	"72.T.1"	"72.T.2"	"73.T.1"	"73.T.Flare"	"2.T.1"	"2.T.2"	"6.T.2"	"13.T.1"	"13.T.2"	"15.T.1"	"15.T.2"	"21.T.2"	"21.T.Flare"	"22.T.1"	"22.T.2"	"23.T.1"	"23.T.2"	"27.T.1"	"27.T.2"	"29.T.1"	"29.T.2"	"30.T.1"	"30.T.2"	"34.T.3"	"34.T.4"	"38.T.3"	"38.T.4"	"39.T.1"	"39.T.2"	"19.T.1"	"41.T.1"	"41.T.2"	"46.T.3"	"46.T.Flare"	"54.T.1"	"54.T.2"	"55.T.1"	"55.T.2"	"3.T.1"	"3.T.2"	"11.T.1"	"11.T.2"	"19.T.2"	"25.T.1"	"25.T.2"	"26.T.1"	"26.T.2"	"31.T.1"	"31.T.2"	"37.T.1"	"37.T.2"	"47.T.1"	"47.T.2"	"48.T.1"	"48.T.2"	"32.T.1"	"24.T.1"	"49.T.1"	"49.T.2"	"60.T.1"	"60.T.2"	"67.T.1"	"67.T.2"	"74.T.1"	"74.T.2"	"75.T.1"	"75.T.2"	"79.T.1"	"79.T.2"	"6.T.Flare"	"24.T.2"
"contig_2068"	0	0	0	14.7727659427167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990819210414492	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5804072687657	6.43863057522658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36775495869454	0	0	0	0	0	0	0	0	0	0	4.98306686604108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6694624297492
"contig_2069"	0	1.55754212002137	24.3996268429235	0	0	0	0	0	0	0	0	0	0	0	0	5.92327880722757	0	0	0	28.5140343256605	1.03953953279667	1.05218256273503	55.6371097217626	18.4801866999502	46.4429656850253	1.12993790445672	0	0	0	4.25704737100471	2.04523749841495	0	3.35967884363743	0	24.6930542931554	2.07446129596666	0	0	4.49735939288028	2.52812066729702	152.152625913633	0	0	0	0	1.02341702547314	11.0024680066892	20.3121813580169	2.17962209226609	0	0	0	35.1824575522317	3.622932576074	0	0	0	0	1.0959042281631	3.21783739202805	3.15332491818605	3.18010092150054	0	0	0	2.66141726918708	0	1.00743285988871	0	2.0285739063968	1.19711315022065	1.03028757820637	0	0	1.00294892750481	1.53119502710603	0	0	0	15.3337860664267	0	1.01241466900117	1.03376685871085	1.06648378333175	0	7.94584485452931	0	13.3477460108111	0	1.02107161169066	0	0	3.03526781555887	17.183114417262	36.5042798784025	3.99624782655776	27.3512817432316	16.5833215694129	9.58098341978125	11.5527112242755
"contig_207"	0	0	0	0	0	6.96766768396826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96895133778304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1614499831102	0	0	0	0	4.03372894336488	10.1461920424399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00192677071664	0	0	0	0	0.995036115577849	0	2.9976987974783	152.142774841854	0	0	0	0	0	0	0	0	0.985286457026961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2070"	0	3.09659396801301	33.1479692532739	1.48556727960758	0	0	23.829050812302	264.33191179999	0	0	0	2.52078893765803	0.999562941178929	0	0	0	0	0	0	0	1178.92455200355	0	1.03406298631706	0	11.1323260841856	0	1.01814420834324	0	0	1.41127700168297	0	0	0	28.0842208388969	1.01419928401489	1.00400863360699	0	0.994535942078394	15.3484536897101	0	2.0303059971244	2.039751436143	8.01106358375905	0	0	14.3332087072265	2.03545241637059	5.41194517094631	86.6550889234212	1378.01333566698	2.04774557147233	0	2.15585709391632	0	1.04928810670528	0	1.27112039462362	0	1.09357383929438	2.38193477428315	5.59466615048866	0	0	0	0	3.03181033554999	3.04108909954862	0	0	0	0	0	0	4.28058722364948	0	0	0	0	0	1.34595651488355	0	0	0	1.13750629505457	0	0	0	0	0	0	0	0	1.10042837779504	0	2.22655436660951	0	0	1.00334883165574	1.08669289949826	1.04781874498209
"contig_2071"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6814172050352	0	0	0	0	0	0	0	0	0	0	0	9.06805490781351	5.08446740147576	0	2.08172332415434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985251940069644	0	0	0	0
"contig_2072"	0	1.05741832959078	0	1.47938543477933	0	0	2.11678211724205	0	0	2.06718664677973	1.75307984913217	0	0	0	0	0	0	0	0	0	3.35892561783439	0	0	19.0935639254273	12.7817880361905	0	1.10562559705883	0	0	0	24.0714189777802	0	12.2102712705243	0	0	1.10524686113568	0	0	0	0	3.15860093004492	0	0	0	0	0	1.07163436501836	9.154043697022	0	0	1.3147941802018	0	6.20010001434755	0.879212049839331	2.11288876330295	1.10510637916034	0	0	27.7208178905272	1.05770466320989	2.27806670719725	1.19395345555707	1.13545707426284	0	0	0	1.02754253849709	0	0	3.09066974649253	3.66913193223854	0	0	1.11048633628091	1.05142678375834	9.03570502392224	0	0	0	0	0	6.31991434889683	2.45849813284936	0	0	3.48102154414307	0	0	0	0	0	2.30924169518627	4.04364446781633	0	1.14728784304672	0	5.72522082368508	2.76836035820105	1.3119724175011	1.17639358888085
"contig_2073"	0	579.424643065822	0.97454077258224	0	0	0	0	0	234.817795657353	80.5609362167733	0	1.1294228252122	0	0	0	0.986377926224411	0	0	0	0	0	0	21.6380166357218	30.597748943317	67.1156731972798	0	0	0	0	0	0	0	90.6506565953297	0	0.984552626395788	0	0	0	0	0	81.436225763696	0	0	0	0	0	8.9721918459634	14.9131413776892	0	0	0	0	0	0	60.4045443991722	9.65794586283987	0	1.07050248221332	0	0	0	0	0	0	0	0	0	0	0	19.0035125147438	0	0	0	0	0	33.851067074725	0	0	0	0	0	0	0	136.757772577096	0	0	0	0	0	0	0	0	31.8097744701463	0	15.7597940717265	0.985251940069644	0	0	0	4.19397759682104
"contig_2074"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.12947354038601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896541705824837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985738380293601	0	0.87901223229135	0.882613674550542	1.7164512671817	0	0	0.718191222249407	0	0	0.983424913993551	7.50278079380572	0.427193915296969	1.6754675104626	16.871914972036	8.93355249512456	1.10569435061961	17199.1245282428	3.78721269893078	9.23464294494861	0	33.5245730863893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73562494016175	0	0	0	0	0	0
"contig_2076"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4796465552842
"contig_2077"	1.01382918114417	390.230848700601	1.9372088746076	2.95924545918306	1.05993793220865	0	0	1.05904874462426	84.4207871343295	31.9645499304021	0	0	0	0	0	1.30572401361137	0	1.01485772634688	0	13.3689994840578	4.34412955432257	0	1.66608712266704	0	2.07923641178039	0	1.16930591109006	0	0	3.45463590483228	3.22132511022936	0	16.5076052752935	11.2403939253875	4.06018881963646	85.6895300963573	1.17837671065031	2.10908304489032	0	9.55022576312565	2.03588921065005	0	0	21.9036902390959	204.098714251084	4.11335978777181	64.7719933118126	168.600177822056	5.12976355794581	10.6698244641442	2.1265418999262	1.09918217543638	8.96697221639961	0	0	4.13938246552139	45.3243123391475	135.839510896956	1.10123449983023	0	0	634.592897532874	465.104258339749	2.14603292294627	8.43884978791544	101.03429977324	45.0802794297892	341.269805488879	322.924923549384	307.388041972931	1154.58699038302	0	0	0	0	0	1.03535843614775	0	0	2.51178948781993	7.53702274855093	1.01483011906997	6.20306767859494	5.35320891012721	0	54.7177721781491	0.425477205759876	0	3.13190039935019	3.60133346534084	3.26755948829067	0	235.347594844786	43.3915981853412	1282.77201681071	72.5559800355961	2.00188239711443	0	60.8823778309813	569.428666136278
"contig_2078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.9847211535272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2079"	0	0	0	0	0	0	0	0	0	0	0	0	10.1627154936563	0	0.0993957824696164	0	3.48472653401884	3.27331991333113	0	1.3051185849577	78.7506605647402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1534765810307	0	30.2275001809851	9.15259159580785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06781651249766	0	0	451.585509447867
"contig_2080"	1.01194242579874	0	0	0	0	1377.65676822113	0	0	0	0	0.989494130692301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.164401656448	18.3753367185318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2081"	0	49.3168549562338	21.6433180381389	15.1844577436655	23.8496278234978	10.4517988113771	15.5297811360688	28.211582567254	27899.9681669866	66471.1594461297	7.78853902842471	8.20157717968731	0.985617666227554	8.01232247524651	0	14.7108172846939	0	1.49777812447428	2.12153126832213	0	0	0	15.4958370841269	115.934826535279	31.5363520283188	3.23861150493001e-06	0	1.2719206917227	5.43556243227914	0	0	3.00848066348093	61.4872901410501	2.00594333713752	2.31266914391904	0	1.16590289122376	0	7.15067793538273	0	62.8507168893338	0	0	0	0	1.03181095341609	7.08389418026985	62.5732392106427	4.48536172891713	1.02068226225226	8.88964896822841	0	4.24061796927083	1.14533879834886	5.75304350312111	1.19381908183268	1.8302540863647	0	1.73938284094583	21.2076767653361	0	30.167164912543	0	0	0	6.95757404929207	2.02565158794428	0	4.51747140472668	8.15975055850784	0	0	1.05751503936046	7.63367860502558	2.51229252346041	0	0	0	12.9744218434533	0	0	13.7454933814702	2.08855625696721	0	0	2.09458525375046	0	0	0	2.04674338555575	0	10.5652320060816	8.23866893010752	2.74189140868739	4.46962923465828	0	18.2695375101002	0	5.39500515485409	6.34113894682135
"contig_2082"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.929495586524	1759.93991295763	0	0	6.18107344262605	0	0	0	0	0	0	1.02085203991843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2083"	0	0	0	0	0	0	0	0	0	0	0	0	28.5813213451253	107.115053732088	41.4906358751578	55.2287089927391	19.9684308883274	27.3151614292704	36.9788578108278	23.0996059635582	33.2808412603597	152939.651350479	61.9504261719916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05003756159087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98164005833207	0	0
"contig_2084"	0	0.989125189548651	46.0828519779374	603.739818503911	0	0	0	0	252.011509746845	468.922916037531	0	0	0	0	0.988788180166518	0	0	2.0234836190338	0	0	0	0	1.9918040913149	39.1840844776254	44.7768123798313	0	1.00967703257626	1.28151147071604	0	0	0	8.91700261649327	53.0982114738775	0	0	21.0743093777367	0	0	0	0	135.367865155669	0	0	0	0	0	1.91283698996815	13.8335181093913	0	0	0	0	0	0	0	0	0	1.07086757857706	0	0	0	0	0	0	0	0	0	0	0	26.381862126162	4.53552782166687	0	0	0	0	0	0	0	0	0	0.992595442802739	0	0	18.3953280265641	0	7.94160780344321	0	0	0.988396536351145	0	1.07746105156097	1.02432088509578	13.1438301948941	3.00661696953092	208.902899335447	0	18.2121158342764	1.82924526538146	0	7.60807685515985
"contig_2085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90721257634522	322.086973391826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2086"	0.0600634732429799	0	0	0.044941352714724	100.121279830294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654584793136017	0	0	0	0	3.13009548487689	0	0	0	19.7985368260637	0	0	0	0	0	0	0	0	0	0	0	0	0.253164138642739	0	0.111982951534488	0.249574835062355	0	15.9597614913253	50.8719804186278	0	0	1.1815460942989	313.990491565014	0.166286028978233	0	0	0	0	0.119007515464452	0	0.614305859774575	0	3.0314473847328	1.04916260721973	0	0.137117872956085	0.0853351348446972	0	0	0	0	0	0	0.220410711378296	0.108562171848633	462.262205105333	0	0	0	0.277864442748439	0	0	0	0	0	0	0	0	0	0	0	0	0.185334414614219	0	325.766421623031
"contig_2087"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.282834833768	2.04786001705472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2088"	3.03429552447206	41.2660013986932	0	53.094857736212	0	0	50.2437472563219	1.03466127996902	1505.7016732401	58.8817985959327	1.10836577911974	0	0	0	0	0	0	0	0	0	0	0	201.291487426319	1.23545516175968	0	0.982267715287384	0	1.21938052393912	0	6.03447009231364	1386.5786172104	0	1.1773344947291	204.896935576058	2967.14452548013	148.059346066192	67.3063927659958	442.486747981919	0	0	0	3.87143767987375	66.1485414826614	1.03975916955983	0	1.02335374941716	53.8559283509641	21.5894359993813	20.989077682126	1022.71166330965	37.1007879058988	0	9.57765816576702	0	107.557105102526	2.14340419029544	165.938122276333	108.052500862109	5.94058539440406	0	1.08686359736506	2.02926508863064	12.9931131377645	175.509821214726	0	0	32.1595575882581	144.201152074645	12.3857727848258	2.52975685561145	1.03969770624951	0	657.125286507826	5.75954598250584	0	130.468814361266	7.43850533811599	0	0	0	0	0	24.5042217085453	2.13016566661643	0.996299257904887	0.993089012942546	0	0	0	0	0	0	22.0780514550964	0	0	1.26222969842806	1.15017382316825	1.52889974693535	0	1.14459085077112
"contig_2089"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.7593620574	178.723346828097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_209"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.883145862063	0	0	0	0	0	1.01618436143087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277.883624283151	29.2550039636914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2090"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10681075703556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.9824026370482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2091"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992.574261456829	0.994701723526232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.9288205643857	0	0	0	0	0	0	0	3.92266720833101	25.7434226374412	0	8.90872456484833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2092"	0	0	0	0.984681873551385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4939501207874	2258.34673697564	1.05195217901656	74.4135207371599	0	0	0	1.07105100145299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2093"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.21169290890889	317.460278101278	0	0	0	0	1.0509585646105	1.0748082293378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2094"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798.471738698691	0.990754851622315	0	0	1.9683194085875	0	2.15076020706037	0	9.33230960826992	2.15342635281536	1.64401875103189	0	0	0	7205.89370961498	44.5229628521768	0	0	0	0	0	0	0	3.43447018786892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2095"	0	515.494716572482	0.97394617091263	0	4.22483830042796	0	27.7950546389071	0	40.0319763641731	36.6187875863063	0	0	0	1.00109615073249	0.987816711473581	5.92090883764233	0	0	1.05693992230091	0	31.2077420234444	0	5.93266132643082	99.442397294091	303.047108835019	20.6472563205693	0	31.968444672958	90.6456385214235	219.524286606994	0.962448327501446	2.97226455486695	258.844028525193	6.44494972293031	30.5535717254159	1.030685559398	19.4084663615395	34.4179525744378	8.86423756050032	30.4090309372173	297.813744812094	4.83598310787485	26.9461295905149	0	0	0	100.541700155405	296.32561147121	0	0.999942702597229	1.02352143432321	0	670.700711673065	108.657602077837	14.7307649455869	33.2851991092382	1.05165562579859	96.4425437894903	0	49.4502393143585	690.291929272868	11.1755268771528	227.058329581896	3.07036211111873	0	505.336441481849	223.564341164168	750.028784388931	449.419608109861	218.425451152963	68.7303160548233	6.03414534171081	0	0	5.90453454521755	0	0	0	1.95102651915925	919.475969080466	0	1.99311604035904	1.00666884589738	2.14512051863512	1.98976338921237	18.860488025192	0	11.9419768208789	0	29.6126750231051	488.217144406369	1.77727743656013	4.45083850438928	93.6079766630571	15.7478028236033	35.4636596090976	477.986773424656	138.822475999963	2.95163765228125	91.220168256905
"contig_2096"	0	0	0	752.296951393258	0	0	0.992680522818109	261.34174091305	1.93790242849042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995365492045564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2097"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.316698406885	7.96074835649394	0	30.6225508418479	0	0	0	0	0	0	0	0	0	0
"contig_2098"	0	3.04536976074332	0	0	0	0	0	0	1.05986932621334	1.36744575026943	0	14.6899982691195	4.65911029354114e-07	0.000221858537650665	0	0	2.03590352576464e-06	0	0	0.000263693608001817	0	2.68317485908212e-07	3.96319716695817	52.5667765917504	77.655411148397	0	1.5093778822131	4.1450364738802	0	8.73489513371714	0	0	34.3547601668927	0	6.36631518446108e-07	0	0	0	28.1283776083231	24.995366653355	20.4490159315649	4.03589083094993	0	0	0	0	6.05320135653258	21.105389483153	2.00748057196586	1.0058580592841	7.94946040996166	0	12.7660861317606	3.9468607883133	4.05029605315625	0	5.05075844350109	0	0	0	0	3.76536542541048	6.72612400630115	0	0	6.65982199330578	6.11332143503458	4.69797816313701	0	0	2.28934253881826	0	0	17.7455445862177	0	0	0	0	2.234666859798	0	2.89757770545507e-08	0	1.66799733346743	1.74623507592769	0	4.02575336250264	0	0	1.28443874210922e-06	1.13133383280838	0	0	13.9661626463827	0	10.1860820100181	0	0	25.5657366602554	0	4.31335013665019
"contig_2099"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99049596493586	9.92950236825895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12501251823415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14406445212007	0	0	1.00095725609877	0.912717473703523	0	0	0	1282.66613770716	1005.07804602371	0	0	0	0	0	5.07181875827001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2100"	1.01221161924128	18.5620263782437	1.94927213204526	0.984625168060027	0	0	0	0	5.2777606766211	1.01197152024894	0	0	0	0	14.1602363597932	2.61738013507238	4.17333302688538	0	1.05895003074042	286.509656391813	7.50890320906442	0	0	203.897780465643	581.652796936943	0	6.94748482463672	0	5.98947296303381	28.0212148169146	0	1.98146313908927	29.4714858421824	24.6187189571761	140.580003412397	3.01125297661387	0.970348065367042	15.857291873936	9.5737579199439	0	516.959662383292	15.9727762563235	0.995826992020558	0	0.946846998695797	3.07218050099727	3.09001481608474	14.1766608681833	2.67239061531752	3.25155970996594	0	0	76.4544244196762	0	0	10.799359008119	0	3.98493182254053e-07	0	7.81011338848203	12.8087152930855	0	0.999783643414345	0	0	75.5358302965583	18.8100637084461	5.21591569755808	4.49701404736575	138.828132444679	30.7665266666727	2.29668153431308	21.5906613670741	4.42566519379787	11.2450114219598	6.52944243453524	1.0307116473407	0	0	1.26378501968675	0	0	13.6364366600248	3.27579756153087	0	2.6949101312321	0	0	68.2723489257404	20.0749003664963	1.07810112459079	0	160.914282647496	2.19704776091504	1.96779612900425	9.20623782205323	66.0504022912888	132.465269024981	13.0644706061968	2.65445045452892
"contig_2101"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97782391818367	30.7814573416028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.2703338365597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_2103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3817.04579588437	3.45142256076258	0	0.621703977687299	0	3.65833203377183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.9117757309776	0	0	2.74131185329386	0	0	1.32614761856293	0	119.859306286282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.483174843795	0
"contig_2104"	0	0	1.94749400166082	0	0.000725098873579428	0.00195848323837362	1.11643495144821	0	9332.30299373015	386.315272863834	0	3.1175562164023e-05	0	0	0	0	0	0	0	0	0	0	809.06561024781	52.7704886120231	1251.69212533139	0	0	0	0	0	0	0	0	0.000286118609811162	2.3994939870086	0	0	0	2.56499542659865	2.02748709610375	0	0	0	0	0	3.13659644582172	45.8821144291839	331.079135680162	0	0	1.02373163882988	0	0.00238655541886599	0	0	0	0	0	0	0	0	0	0.00194288470751662	0	0	0	0	0	2.03675145245395	4844.40458549079	8.4061132324141	0	0	0	0	0	0.00362466054450921	0	0	0	0	6822.19462532546	0	0	0	0.54163129026853	0	0	0	0	0	0	4.357453140034	33.767164460124	2.36838498338216	36.1244813169406	25.7030050847611	0	0	36.139768076053
